race_analysis_id,event_id,driver,team,start_lap,end_lap,position_delta,phase,event_type,evidence_type,confidence,note
2026-01-albert_park,2026-01-albert_park-pos-0001,ALB,Williams,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0094,OCO,Haas F1 Team,17,17,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0095,OCO,Haas F1 Team,19,19,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0096,OCO,Haas F1 Team,21,21,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0097,OCO,Haas F1 Team,27,27,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0098,OCO,Haas F1 Team,30,30,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0099,OCO,Haas F1 Team,38,38,-1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0100,OCO,Haas F1 Team,39,39,2.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0101,OCO,Haas F1 Team,40,40,-1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0102,OCO,Haas F1 Team,41,41,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0103,PER,Cadillac,2,2,-4.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0104,PER,Cadillac,3,3,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0105,PER,Cadillac,12,12,2.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0106,PER,Cadillac,13,13,1.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0107,PER,Cadillac,15,15,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0108,PER,Cadillac,25,25,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0109,PER,Cadillac,30,30,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0110,PER,Cadillac,38,38,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0111,PER,Cadillac,40,40,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0112,PIA,McLaren,2,2,4.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0113,PIA,McLaren,3,3,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0114,PIA,McLaren,4,4,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0115,PIA,McLaren,7,7,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0116,PIA,McLaren,9,9,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0117,PIA,McLaren,12,12,-6.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0118,PIA,McLaren,14,14,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0119,PIA,McLaren,15,15,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0120,PIA,McLaren,17,17,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0121,PIA,McLaren,18,18,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0122,PIA,McLaren,20,20,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0123,PIA,McLaren,30,30,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0124,PIA,McLaren,39,39,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0125,PIA,McLaren,51,51,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0126,PIA,McLaren,63,63,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0127,PIA,McLaren,64,64,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0128,RUS,Mercedes,2,2,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0129,RUS,Mercedes,6,6,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0130,RUS,Mercedes,22,22,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0131,RUS,Mercedes,25,25,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0132,SAI,Williams,2,2,-3.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0133,SAI,Williams,3,3,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0134,SAI,Williams,6,6,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0135,SAI,Williams,8,8,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0136,SAI,Williams,12,12,2.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0137,SAI,Williams,14,14,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0138,SAI,Williams,15,15,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0139,SAI,Williams,30,30,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0140,SAI,Williams,39,39,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0141,STR,Aston Martin,2,2,4.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0142,STR,Aston Martin,3,3,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0143,STR,Aston Martin,4,4,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0144,STR,Aston Martin,8,8,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0145,STR,Aston Martin,9,9,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0146,STR,Aston Martin,11,11,-1.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0147,STR,Aston Martin,12,12,2.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0148,STR,Aston Martin,13,13,-1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0149,STR,Aston Martin,14,14,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0150,STR,Aston Martin,25,25,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0151,STR,Aston Martin,30,30,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0152,STR,Aston Martin,39,39,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0153,STR,Aston Martin,41,41,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0154,VER,Red Bull Racing,2,2,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0155,VER,Red Bull Racing,9,9,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-05-villeneuve,2026-05-villeneuve-pos-0156,VER,Red Bull Racing,30,30,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-05-villeneuve,2026-05-villeneuve-pos-0157,VER,Red Bull Racing,62,62,-1.0,closing,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0001,ALB,Williams,47,47,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0002,ALB,Williams,56,56,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0003,ALB,Williams,65,65,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0004,ALB,Williams,73,73,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0005,ALO,Aston Martin,3,3,-1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0006,ALO,Aston Martin,5,5,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0007,ALO,Aston Martin,9,9,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0008,ALO,Aston Martin,45,45,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0009,ALO,Aston Martin,65,65,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0010,ALO,Aston Martin,71,71,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0011,ALO,Aston Martin,73,73,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0012,BEA,Haas F1 Team,17,17,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0013,BOR,Audi,17,17,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0014,BOR,Audi,45,45,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0015,BOR,Audi,57,57,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0016,BOR,Audi,65,65,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0017,BOR,Audi,71,71,2.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0018,BOR,Audi,73,73,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0019,COL,Alpine,12,12,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0020,COL,Alpine,35,35,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0021,COL,Alpine,45,45,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0022,COL,Alpine,65,65,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0023,COL,Alpine,70,70,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0024,COL,Alpine,71,71,-3.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0025,GAS,Alpine,31,31,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0026,GAS,Alpine,32,32,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-06-monaco,2026-06-monaco-pos-0027,GAS,Alpine,45,45,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0028,GAS,Alpine,59,59,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0029,GAS,Alpine,65,65,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0030,GAS,Alpine,71,71,1.0,closing,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-06-monaco,2026-06-monaco-pos-0031,GAS,Alpine,72,72,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
